"predict","car_ID","symboling","Brand","Model","fueltype","aspiration","doornumber","carbody","drivewheel","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginetype","cylindernumber","enginesize","fuelsystem","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price"
18053.31891928012,"137",3,"saab","99gle","gas","turbo",2,"hatchback","fwd","front",99.1,186.6,66.5,56.1,2808,"dohc",4,121,"mpfi",3.54,3.07,9.0,160,5500,19,26,18150.0
18314.352283576078,"138",2,"saab","99e","gas","turbo",4,"sedan","fwd","front",99.1,186.6,66.5,56.1,2847,"dohc",4,121,"mpfi",3.54,3.07,9.0,160,5500,19,26,18620.0
5570.474141517228,"139",2,"subaru","impreza","gas","std",2,"hatchback","fwd","front",93.7,156.9,63.4,53.7,2050,"ohcf",4,97,"2bbl",3.62,2.36,9.0,69,4900,31,36,5118.0
6943.913580456323,"140",2,"subaru","dl","gas","std",2,"hatchback","fwd","front",93.7,157.9,63.6,53.7,2120,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7053.0
7311.998087683267,"141",2,"subaru","dl","gas","std",2,"hatchback","4wd","front",93.3,157.3,63.8,55.7,2240,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7603.0
7156.469638326711,"142",0,"subaru","impreza","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2145,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4800,32,37,7126.0
7832.728956738061,"143",0,"subaru","brz","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2190,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4400,28,33,7775.0
9804.161999383516,"144",0,"subaru","baja","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2340,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,26,32,9960.0
8937.172190526075,"145",0,"subaru","r1","gas","std",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2385,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,24,25,9233.0
11730.801523187703,"146",0,"subaru","r2","gas","turbo",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2510,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,24,29,11259.0
7376.53024164731,"147",0,"subaru","trezia","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2290,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,28,32,7463.0
10183.659318605012,"148",0,"subaru","tribeca","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2455,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,25,31,10198.0
8353.324541190213,"149",0,"subaru","dl","gas","std",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2420,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,23,29,8013.0
11440.643305042333,"150",0,"subaru","dl","gas","turbo",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2650,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,23,23,11694.0
5796.695788600988,"151",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,1985,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,35,39,5348.0
6249.140768920577,"152",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2040,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6338.0
6243.87081275279,"153",1,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2015,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6488.0
7033.087335863656,"154",0,"toyota","corona","gas","std",4,"wagon","fwd","front",95.7,169.7,63.6,59.1,2280,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,37,6918.0
7253.2332171588605,"155",0,"toyota","corolla","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,2290,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,7898.0
10185.450976529664,"156",0,"toyota","carina","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,3110,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,8778.0
7442.530595639295,"157",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2081,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,6938.0
7309.968497970647,"158",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2109,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,7198.0
8018.758428850717,"159",0,"toyota","corona","diesel","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,34,36,7898.0
7773.444710531778,"160",0,"toyota","corolla","diesel","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,38,47,7788.0
7517.48310230071,"161",0,"toyota","corona","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2094,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,38,47,7738.0
8416.388135173864,"162",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2122,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,8358.0
8520.64013163144,"163",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,52.8,2140,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,9258.0
8307.743575015611,"164",1,"toyota","corolla","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2169,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8058.0
8107.352639236993,"165",1,"toyota","corona","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2204,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8238.0
9369.039616981096,"166",1,"toyota","celica","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2265,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9298.0
9576.44064775998,"167",1,"toyota","corolla","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2300,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9538.0
9582.114967563695,"168",2,"toyota","corona","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2540,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,8449.0
9582.114967563695,"169",2,"toyota","corolla","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2536,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9639.0
9714.832850196904,"170",2,"toyota","starlet","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2551,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9989.0
10949.090479114599,"171",2,"toyota","tercel","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2679,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11199.0
11837.592664936132,"172",2,"toyota","corolla","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2714,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11549.0
16807.537037232465,"173",2,"toyota","cressida","gas","std",2,"convertible","rwd","front",98.4,176.2,65.6,53.0,2975,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,17669.0
9451.996444979257,"174",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2326,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,29,34,8948.0
11090.218568602151,"175",-1,"toyota","celica","diesel","turbo",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2480,"ohc",4,110,"idi",3.27,3.35,22.5,73,4500,30,33,10698.0
10481.805119433946,"176",-1,"toyota","corona","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,9988.0
10461.84548334176,"177",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,10898.0
10835.25188104207,"178",-1,"toyota","mark","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2458,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,11248.0
16284.414980688638,"179",3,"toyota","corolla","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,2976,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,20,24,16558.0
16197.035201826639,"180",3,"toyota","corona","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,3016,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,19,24,15998.0
15777.762715974397,"181",-1,"toyota","starlet","gas","std",4,"sedan","rwd","front",104.5,187.8,66.5,54.1,3131,"dohc",6,171,"mpfi",3.27,3.35,9.2,156,5200,20,24,15690.0
15609.449052014894,"182",-1,"toyota","tercel","gas","std",4,"wagon","rwd","front",104.5,187.8,66.5,54.1,3151,"dohc",6,161,"mpfi",3.27,3.35,9.2,156,5200,19,24,15750.0
7968.538510122842,"183",2,"volkswagen","rabbit","diesel","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2261,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7775.0
8210.824455061502,"184",2,"volkswagen","1131","gas","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2209,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,7975.0
7996.92627457673,"185",2,"volkswagen","model","diesel","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2264,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7995.0
8181.940607705659,"186",2,"volkswagen","type","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2212,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8195.0
8437.791471758432,"187",2,"volkswagen","411","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2275,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8495.0
9327.279059567994,"188",2,"volkswagen","super","diesel","turbo",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2319,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,37,42,9495.0
10176.23534224326,"189",2,"volkswagen","dasher","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2300,"ohc",4,109,"mpfi",3.19,3.4,10.0,100,5500,26,32,9995.0
11364.943225005216,"190",3,"volkswagen","dasher","gas","std",2,"convertible","fwd","front",94.5,159.3,64.2,55.6,2254,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,11595.0
10038.141931751317,"191",3,"volkswagen","rabbit","gas","std",2,"hatchback","fwd","front",94.5,165.7,64.0,51.4,2221,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,9980.0
13731.270011761731,"192",0,"volkswagen","rabbit","gas","std",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2661,"ohc",5,136,"mpfi",3.19,3.4,8.5,110,5500,19,24,13295.0
13423.9311993509,"193",0,"volkswagen","rabbit","diesel","turbo",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2579,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,33,38,13845.0
12642.760920444078,"194",0,"volkswagen","dasher","gas","std",4,"wagon","fwd","front",100.4,183.1,66.9,55.1,2563,"ohc",4,109,"mpfi",3.19,3.4,9.0,88,5500,25,31,12290.0
14264.503620067186,"195",-2,"volvo","145e","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2912,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,12940.0
14096.41682771737,"196",-1,"volvo","144ea","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3034,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,13415.0
14782.998537102289,"197",-2,"volvo","244dl","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2935,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,15985.0
16032.333701649255,"198",-1,"volvo","245","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3042,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,16515.0
18192.247679987497,"199",-2,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,3045,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18420.0
18122.985095420427,"200",-1,"volvo","diesel","gas","turbo",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3157,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18950.0
17829.284284511155,"201",-1,"volvo","145e","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,2952,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,16845.0
19920.376267829484,"202",-1,"volvo","144ea","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.8,55.5,3049,"ohc",4,141,"mpfi",3.78,3.15,8.7,160,5300,19,25,19045.0
21078.17113868291,"203",-1,"volvo","244dl","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3012,"ohcv",6,173,"mpfi",3.58,2.87,8.8,134,5500,18,23,21485.0
21830.727445760316,"204",-1,"volvo","246","diesel","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3217,"ohc",6,145,"idi",3.01,3.4,23.0,106,4800,26,27,22470.0
21707.11453119809,"205",-1,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3062,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,19,25,22625.0
