"predict","car_ID","symboling","Brand","Model","fueltype","aspiration","doornumber","carbody","drivewheel","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginetype","cylindernumber","enginesize","fuelsystem","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price"
18061.604763844556,"137",3,"saab","99gle","gas","turbo",2,"hatchback","fwd","front",99.1,186.6,66.5,56.1,2808,"dohc",4,121,"mpfi",3.54,3.07,9.0,160,5500,19,26,18150.0
18236.121443965978,"138",2,"saab","99e","gas","turbo",4,"sedan","fwd","front",99.1,186.6,66.5,56.1,2847,"dohc",4,121,"mpfi",3.54,3.07,9.0,160,5500,19,26,18620.0
6048.40056762988,"139",2,"subaru","impreza","gas","std",2,"hatchback","fwd","front",93.7,156.9,63.4,53.7,2050,"ohcf",4,97,"2bbl",3.62,2.36,9.0,69,4900,31,36,5118.0
6833.39127693469,"140",2,"subaru","dl","gas","std",2,"hatchback","fwd","front",93.7,157.9,63.6,53.7,2120,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7053.0
7075.612466195173,"141",2,"subaru","dl","gas","std",2,"hatchback","4wd","front",93.3,157.3,63.8,55.7,2240,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7603.0
7586.32058522994,"142",0,"subaru","impreza","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2145,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4800,32,37,7126.0
7793.577768304891,"143",0,"subaru","brz","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2190,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4400,28,33,7775.0
9650.569626906461,"144",0,"subaru","baja","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2340,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,26,32,9960.0
9285.066036441869,"145",0,"subaru","r1","gas","std",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2385,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,24,25,9233.0
11722.715897718019,"146",0,"subaru","r2","gas","turbo",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2510,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,24,29,11259.0
7532.388984063215,"147",0,"subaru","trezia","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2290,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,28,32,7463.0
9972.572738864965,"148",0,"subaru","tribeca","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2455,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,25,31,10198.0
8500.445663550443,"149",0,"subaru","dl","gas","std",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2420,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,23,29,8013.0
11438.772812405176,"150",0,"subaru","dl","gas","turbo",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2650,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,23,23,11694.0
6210.740747669286,"151",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,1985,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,35,39,5348.0
6238.097435215062,"152",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2040,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6338.0
6238.097435215062,"153",1,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2015,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6488.0
6996.516765692777,"154",0,"toyota","corona","gas","std",4,"wagon","fwd","front",95.7,169.7,63.6,59.1,2280,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,37,6918.0
6723.541599848813,"155",0,"toyota","corolla","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,2290,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,7898.0
10097.341128093696,"156",0,"toyota","carina","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,3110,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,8778.0
7651.327472785062,"157",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2081,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,6938.0
7296.956342676229,"158",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2109,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,7198.0
8087.852403023786,"159",0,"toyota","corona","diesel","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,34,36,7898.0
7853.3681347161,"160",0,"toyota","corolla","diesel","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,38,47,7788.0
7717.878316977567,"161",0,"toyota","corona","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2094,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,38,47,7738.0
7803.031919458455,"162",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2122,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,8358.0
8019.318760016507,"163",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,52.8,2140,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,9258.0
8009.696754911489,"164",1,"toyota","corolla","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2169,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8058.0
7868.797947862691,"165",1,"toyota","corona","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2204,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8238.0
9632.854172328061,"166",1,"toyota","celica","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2265,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9298.0
10244.1946723252,"167",1,"toyota","corolla","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2300,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9538.0
10005.669942425138,"168",2,"toyota","corona","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2540,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,8449.0
10005.669942425138,"169",2,"toyota","corolla","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2536,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9639.0
9922.051382289774,"170",2,"toyota","starlet","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2551,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9989.0
11359.624325321562,"171",2,"toyota","tercel","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2679,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11199.0
12068.457138286478,"172",2,"toyota","corolla","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2714,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11549.0
16564.238303707487,"173",2,"toyota","cressida","gas","std",2,"convertible","rwd","front",98.4,176.2,65.6,53.0,2975,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,17669.0
9917.174837687558,"174",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2326,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,29,34,8948.0
11104.688798645086,"175",-1,"toyota","celica","diesel","turbo",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2480,"ohc",4,110,"idi",3.27,3.35,22.5,73,4500,30,33,10698.0
10834.97025106246,"176",-1,"toyota","corona","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,9988.0
10599.764208415098,"177",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,10898.0
11003.901340940542,"178",-1,"toyota","mark","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2458,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,11248.0
16169.777640366501,"179",3,"toyota","corolla","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,2976,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,20,24,16558.0
16169.777640366501,"180",3,"toyota","corona","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,3016,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,19,24,15998.0
15774.595734176732,"181",-1,"toyota","starlet","gas","std",4,"sedan","rwd","front",104.5,187.8,66.5,54.1,3131,"dohc",6,171,"mpfi",3.27,3.35,9.2,156,5200,20,24,15690.0
15722.10578208933,"182",-1,"toyota","tercel","gas","std",4,"wagon","rwd","front",104.5,187.8,66.5,54.1,3151,"dohc",6,161,"mpfi",3.27,3.35,9.2,156,5200,19,24,15750.0
7828.818294981069,"183",2,"volkswagen","rabbit","diesel","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2261,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7775.0
8316.0363216191,"184",2,"volkswagen","1131","gas","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2209,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,7975.0
7849.301480868406,"185",2,"volkswagen","model","diesel","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2264,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7995.0
8336.519507506437,"186",2,"volkswagen","type","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2212,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8195.0
8432.569960692472,"187",2,"volkswagen","411","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2275,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8495.0
9295.781710842199,"188",2,"volkswagen","super","diesel","turbo",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2319,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,37,42,9495.0
10139.103451827115,"189",2,"volkswagen","dasher","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2300,"ohc",4,109,"mpfi",3.19,3.4,10.0,100,5500,26,32,9995.0
10968.931854294187,"190",3,"volkswagen","dasher","gas","std",2,"convertible","fwd","front",94.5,159.3,64.2,55.6,2254,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,11595.0
9973.02911506737,"191",3,"volkswagen","rabbit","gas","std",2,"hatchback","fwd","front",94.5,165.7,64.0,51.4,2221,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,9980.0
13908.01663420493,"192",0,"volkswagen","rabbit","gas","std",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2661,"ohc",5,136,"mpfi",3.19,3.4,8.5,110,5500,19,24,13295.0
13170.620139458722,"193",0,"volkswagen","rabbit","diesel","turbo",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2579,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,33,38,13845.0
12621.038688281125,"194",0,"volkswagen","dasher","gas","std",4,"wagon","fwd","front",100.4,183.1,66.9,55.1,2563,"ohc",4,109,"mpfi",3.19,3.4,9.0,88,5500,25,31,12290.0
14207.728836336679,"195",-2,"volvo","145e","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2912,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,12940.0
14300.9060974508,"196",-1,"volvo","144ea","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3034,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,13415.0
14789.667684832162,"197",-2,"volvo","244dl","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2935,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,15985.0
16307.66144327218,"198",-1,"volvo","245","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3042,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,16515.0
18195.92590024466,"199",-2,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,3045,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18420.0
17951.841632900334,"200",-1,"volvo","diesel","gas","turbo",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3157,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18950.0
17716.57284940178,"201",-1,"volvo","145e","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,2952,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,16845.0
19841.139031284994,"202",-1,"volvo","144ea","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.8,55.5,3049,"ohc",4,141,"mpfi",3.78,3.15,8.7,160,5300,19,25,19045.0
20959.46447575981,"203",-1,"volvo","244dl","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3012,"ohcv",6,173,"mpfi",3.58,2.87,8.8,134,5500,18,23,21485.0
21866.595526137895,"204",-1,"volvo","246","diesel","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3217,"ohc",6,145,"idi",3.01,3.4,23.0,106,4800,26,27,22470.0
21655.06021274025,"205",-1,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3062,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,19,25,22625.0
