"predict","car_ID","symboling","Brand","Model","fueltype","aspiration","doornumber","carbody","drivewheel","enginelocation","wheelbase","carlength","carwidth","carheight","curbweight","enginetype","cylindernumber","enginesize","fuelsystem","boreratio","stroke","compressionratio","horsepower","peakrpm","citympg","highwaympg","price"
17675.41453826122,"138",2,"saab","99e","gas","turbo",4,"sedan","fwd","front",99.1,186.6,66.5,56.1,2847,"dohc",4,121,"mpfi",3.54,3.07,9.0,160,5500,19,26,18620.0
5754.544871794872,"139",2,"subaru","impreza","gas","std",2,"hatchback","fwd","front",93.7,156.9,63.4,53.7,2050,"ohcf",4,97,"2bbl",3.62,2.36,9.0,69,4900,31,36,5118.0
7140.628205128205,"140",2,"subaru","dl","gas","std",2,"hatchback","fwd","front",93.7,157.9,63.6,53.7,2120,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7053.0
7406.217948717948,"141",2,"subaru","dl","gas","std",2,"hatchback","4wd","front",93.3,157.3,63.8,55.7,2240,"ohcf",4,108,"2bbl",3.62,2.64,8.7,73,4400,26,31,7603.0
7407.532051282052,"142",0,"subaru","impreza","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2145,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4800,32,37,7126.0
7821.025641025641,"143",0,"subaru","brz","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2190,"ohcf",4,108,"2bbl",3.62,2.64,9.5,82,4400,28,33,7775.0
9842.403846153846,"144",0,"subaru","baja","gas","std",4,"sedan","fwd","front",97.2,172.0,65.4,52.5,2340,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,26,32,9960.0
9315.75641025641,"145",0,"subaru","r1","gas","std",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2385,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,24,25,9233.0
10894.634615384615,"146",0,"subaru","r2","gas","turbo",4,"sedan","4wd","front",97.0,172.0,65.4,54.3,2510,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,24,29,11259.0
7884.166666666667,"147",0,"subaru","trezia","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2290,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,28,32,7463.0
10359.416666666666,"148",0,"subaru","tribeca","gas","std",4,"wagon","fwd","front",97.0,173.5,65.4,53.0,2455,"ohcf",4,108,"mpfi",3.62,2.64,9.0,94,5200,25,31,10198.0
8592.24358974359,"149",0,"subaru","dl","gas","std",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2420,"ohcf",4,108,"2bbl",3.62,2.64,9.0,82,4800,23,29,8013.0
11635.75,"150",0,"subaru","dl","gas","turbo",4,"wagon","4wd","front",96.9,173.6,65.4,54.9,2650,"ohcf",4,108,"mpfi",3.62,2.64,7.7,111,4800,23,23,11694.0
5784.670942257612,"151",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,1985,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,35,39,5348.0
6318.192307692308,"152",1,"toyota","corona","gas","std",2,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2040,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6338.0
6459.884615384615,"153",1,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,158.7,63.6,54.5,2015,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,38,6488.0
7134.961538461538,"154",0,"toyota","corona","gas","std",4,"wagon","fwd","front",95.7,169.7,63.6,59.1,2280,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,31,37,6918.0
7927.410256410257,"155",0,"toyota","corolla","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,2290,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,7898.0
9474.28205128205,"156",0,"toyota","carina","gas","std",4,"wagon","4wd","front",95.7,169.7,63.6,59.1,3110,"ohc",4,92,"2bbl",3.05,3.03,9.0,62,4800,27,32,8778.0
7179.974358974359,"157",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2081,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,6938.0
7398.559826973157,"158",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2109,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,30,37,7198.0
7844.653846153846,"159",0,"toyota","corona","diesel","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,34,36,7898.0
7836.025641025641,"160",0,"toyota","corolla","diesel","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2275,"ohc",4,110,"idi",3.27,3.35,22.5,56,4500,38,47,7788.0
7510.996794871795,"161",0,"toyota","corona","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,53.0,2094,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,38,47,7738.0
8350.141025641025,"162",0,"toyota","corolla","gas","std",4,"hatchback","fwd","front",95.7,166.3,64.4,52.8,2122,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,8358.0
8601.705128205129,"163",0,"toyota","mark","gas","std",4,"sedan","fwd","front",95.7,166.3,64.4,52.8,2140,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,28,34,9258.0
8144.333333333333,"164",1,"toyota","corolla","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2169,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8058.0
8268.2649614383,"165",1,"toyota","corona","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2204,"ohc",4,98,"2bbl",3.19,3.03,9.0,70,4800,29,34,8238.0
9498.273506360176,"166",1,"toyota","celica","gas","std",2,"sedan","rwd","front",94.5,168.7,64.0,52.6,2265,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9298.0
9650.786326872996,"167",1,"toyota","corolla","gas","std",2,"hatchback","rwd","front",94.5,168.7,64.0,52.6,2300,"dohc",4,98,"mpfi",3.24,3.08,9.4,112,6600,26,29,9538.0
9551.239307892629,"168",2,"toyota","corona","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2540,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,8449.0
9581.75212840545,"169",2,"toyota","corolla","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2536,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9639.0
10316.833333333334,"170",2,"toyota","starlet","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2551,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,9989.0
10915.213666866986,"171",2,"toyota","tercel","gas","std",2,"hardtop","rwd","front",98.4,176.2,65.6,52.0,2679,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11199.0
12235.991473858174,"172",2,"toyota","corolla","gas","std",2,"hatchback","rwd","front",98.4,176.2,65.6,52.0,2714,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,11549.0
15636.779935396635,"173",2,"toyota","cressida","gas","std",2,"convertible","rwd","front",98.4,176.2,65.6,53.0,2975,"ohc",4,146,"mpfi",3.62,3.5,9.3,116,4800,24,30,17669.0
9661.414525741186,"174",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2326,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,29,34,8948.0
10893.589743589744,"175",-1,"toyota","celica","diesel","turbo",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2480,"ohc",4,110,"idi",3.27,3.35,22.5,73,4500,30,33,10698.0
10484.585461738781,"176",-1,"toyota","corona","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,9988.0
10507.367513020834,"177",-1,"toyota","corolla","gas","std",4,"sedan","fwd","front",102.4,175.6,66.5,54.9,2414,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,10898.0
10821.418795072115,"178",-1,"toyota","mark","gas","std",4,"hatchback","fwd","front",102.4,175.6,66.5,53.9,2458,"ohc",4,122,"mpfi",3.31,3.54,8.7,92,4200,27,32,11248.0
16431.53846153846,"179",3,"toyota","corolla","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,2976,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,20,24,16558.0
16256.43805088141,"180",3,"toyota","corona","gas","std",2,"hatchback","rwd","front",102.9,183.5,67.7,52.0,3016,"dohc",6,171,"mpfi",3.27,3.35,9.3,161,5200,19,24,15998.0
16327.653846153846,"181",-1,"toyota","starlet","gas","std",4,"sedan","rwd","front",104.5,187.8,66.5,54.1,3131,"dohc",6,171,"mpfi",3.27,3.35,9.2,156,5200,20,24,15690.0
15949.692307692309,"182",-1,"toyota","tercel","gas","std",4,"wagon","rwd","front",104.5,187.8,66.5,54.1,3151,"dohc",6,161,"mpfi",3.27,3.35,9.2,156,5200,19,24,15750.0
7759.440173026843,"183",2,"volkswagen","rabbit","diesel","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2261,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7775.0
8117.316256009615,"184",2,"volkswagen","1131","gas","std",2,"sedan","fwd","front",97.3,171.7,65.5,55.7,2209,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,7975.0
7907.282051282052,"185",2,"volkswagen","model","diesel","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2264,"ohc",4,97,"idi",3.01,3.4,23.0,52,4800,37,46,7995.0
8219.752153445514,"186",2,"volkswagen","type","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2212,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8195.0
8469.16240985577,"187",2,"volkswagen","411","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2275,"ohc",4,109,"mpfi",3.19,3.4,9.0,85,5250,27,34,8495.0
8984.205128205129,"188",2,"volkswagen","super","diesel","turbo",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2319,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,37,42,9495.0
9986.679487179486,"189",2,"volkswagen","dasher","gas","std",4,"sedan","fwd","front",97.3,171.7,65.5,55.7,2300,"ohc",4,109,"mpfi",3.19,3.4,10.0,100,5500,26,32,9995.0
10921.826923076924,"190",3,"volkswagen","dasher","gas","std",2,"convertible","fwd","front",94.5,159.3,64.2,55.6,2254,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,11595.0
9925.33760892428,"191",3,"volkswagen","rabbit","gas","std",2,"hatchback","fwd","front",94.5,165.7,64.0,51.4,2221,"ohc",4,109,"mpfi",3.19,3.4,8.5,90,5500,24,29,9980.0
13942.294871794871,"192",0,"volkswagen","rabbit","gas","std",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2661,"ohc",5,136,"mpfi",3.19,3.4,8.5,110,5500,19,24,13295.0
12894.811974158654,"193",0,"volkswagen","rabbit","diesel","turbo",4,"sedan","fwd","front",100.4,180.2,66.9,55.1,2579,"ohc",4,97,"idi",3.01,3.4,23.0,68,4500,33,38,13845.0
12109.98717948718,"194",0,"volkswagen","dasher","gas","std",4,"wagon","fwd","front",100.4,183.1,66.9,55.1,2563,"ohc",4,109,"mpfi",3.19,3.4,9.0,88,5500,25,31,12290.0
13917.97008964343,"195",-2,"volvo","145e","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2912,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,12940.0
14113.70726913061,"196",-1,"volvo","144ea","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3034,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,13415.0
15229.797012720353,"197",-2,"volvo","244dl","gas","std",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,2935,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,15985.0
15715.21367938702,"198",-1,"volvo","245","gas","std",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3042,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,24,28,16515.0
18185.083333333332,"199",-2,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",104.3,188.8,67.2,56.2,3045,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18420.0
18423.102564102563,"200",-1,"volvo","diesel","gas","turbo",4,"wagon","rwd","front",104.3,188.8,67.2,57.5,3157,"ohc",4,130,"mpfi",3.62,3.15,7.5,162,5100,17,22,18950.0
17955.80128205128,"201",-1,"volvo","145e","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,2952,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,23,28,16845.0
19470.94871794872,"202",-1,"volvo","144ea","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.8,55.5,3049,"ohc",4,141,"mpfi",3.78,3.15,8.7,160,5300,19,25,19045.0
21133.78846153846,"203",-1,"volvo","244dl","gas","std",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3012,"ohcv",6,173,"mpfi",3.58,2.87,8.8,134,5500,18,23,21485.0
20658.747896634617,"204",-1,"volvo","246","diesel","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3217,"ohc",6,145,"idi",3.01,3.4,23.0,106,4800,26,27,22470.0
20884.26923076923,"205",-1,"volvo","264gl","gas","turbo",4,"sedan","rwd","front",109.1,188.8,68.9,55.5,3062,"ohc",4,141,"mpfi",3.78,3.15,9.5,114,5400,19,25,22625.0
